iter	RMSE
3218	6402.205029
3219	6401.754779
3220	6400.817176
3221	6400.380303
3222	6399.734717
3223	6398.517605
3224	6397.729006
3225	6396.465827
3226	6395.005617
3227	6394.384337
3228	6393.085222
3229	6392.74601
3230	6391.250152
3231	6388.674159
3232	6386.033913
3233	6381.144707
3234	6377.742783
3235	6377.350682
3236	6375.108876
3237	6374.687731
3238	6374.249454
3239	6372.67509
3240	6372.404271
3241	6372.348872
3242	6371.160362
3243	6371.066199
3244	6370.104559
3245	6367.372991
3246	6366.931679
3247	6365.558966
3248	6364.506037
3249	6363.280791
3250	6363.18787
3251	6360.373375
3252	6358.620679
3253	6358.565376
3254	6357.79084
3255	6352.94651
3256	6351.798498
3257	6351.389556
3258	6351.33497
3259	6346.417234
3260	6344.992435
3261	6344.731717
3262	6343.43145
3263	6343.377646
3264	6342.48872
3265	6341.60829
3266	6339.782972
3267	6337.750013
3268	6336.445042
3269	6331.883039
3270	6330.550693
3271	6329.294802
3272	6324.643627
3273	6322.139418
3274	6319.846307
3275	6317.851825
3276	6316.24243
3277	6313.143716
3278	6310.712758
3279	6310.312588
3280	6308.768835
3281	6308.715827
3282	6307.866165
3283	6307.726415
3284	6305.368483
3285	6304.962492
3286	6304.573442
3287	6303.730454
3288	6301.441373
3289	6299.937335
3290	6299.033239
3291	6298.98082
3292	6297.757764
3293	6297.706069
3294	6295.403454
3295	6290.834278
3296	6289.089785
3297	6288.713671
3298	6287.851743
3299	6287.488055
3300	6284.364643
3301	6282.534969
3302	6282.482686
3303	6280.511442
3304	6279.809174
3305	6279.690303
3306	6279.297581
3307	6277.163857
3308	6275.140073
3309	6273.99328
3310	6272.687548
3311	6272.603619
3312	6271.615839
3313	6269.846272
3314	6269.387834
3315	6266.115671
3316	6263.997818
3317	6263.250685
3318	6262.632365
3319	6260.895976
3320	6259.552882
3321	6257.342363
3322	6256.537245
3323	6255.852722
3324	6253.703741
3325	6253.5082
3326	6253.059234
3327	6252.984834
3328	6251.733542
3329	6251.182338
3330	6250.263537
3331	6245.989217
3332	6241.972798
3333	6241.890585
3334	6241.41083
3335	6239.43316
3336	6239.172221
3337	6235.118542
3338	6234.741284
3339	6230.394897
3340	6229.962363
3341	6229.300173
3342	6225.43436
3343	6224.804673
3344	6224.471565
3345	6222.430152
3346	6221.729158
3347	6220.788188
3348	6220.293132
3349	6219.009083
3350	6218.764187
3351	6217.165796
3352	6213.419212
3353	6212.551763
3354	6210.761834
3355	6209.048777
3356	6208.966736
3357	6207.010357
3358	6206.595135
3359	6204.86616
3360	6204.547083
3361	6203.960102
3362	6202.847272
3363	6200.022194
3364	6195.59283
3365	6194.272064
3366	6189.680631
3367	6188.171062
3368	6187.841316
3369	6187.520871
3370	6186.134811
3371	6184.848345
3372	6180.104313
3373	6179.672828
3374	6173.644056
3375	6172.85189
3376	6168.621837
3377	6167.692948
3378	6165.982253
3379	6165.65122
3380	6164.620286
3381	6163.093181
3382	6161.967672
3383	6160.818637
3384	6158.459188
3385	6156.249842
3386	6156.070299
3387	6154.567521
3388	6153.349349
3389	6151.403401
3390	6151.139619
3391	6150.436329
3392	6147.979304
3393	6147.559851
3394	6143.148135
3395	6142.619563
3396	6140.331946
3397	6140.010011
3398	6138.58394
3399	6136.210394
3400	6135.984174
3401	6135.740157
3402	6133.882659
3403	6132.405738
3404	6132.327935
3405	6130.234042
3406	6127.769262
3407	6125.909745
3408	6124.384368
3409	6123.145917
3410	6119.297127
3411	6118.396716
3412	6117.309828
3413	6115.054028
3414	6112.298358
3415	6111.429304
3416	6109.258871
3417	6109.181717
3418	6106.402654
3419	6106.302766
3420	6105.989685
3421	6102.235395
3422	6101.82379
3423	6101.59051
3424	6099.525171
3425	6099.449208
3426	6097.619183
3427	6095.518274
3428	6094.990065
3429	6094.478592
3430	6092.708514
3431	6092.285943
3432	6092.058364
3433	6090.981956
3434	6087.63921
3435	6087.267818
3436	6084.995875
3437	6081.542592
3438	6080.287809
3439	6080.016219
3440	6077.687241
3441	6076.242088
3442	6074.833774
3443	6072.439185
3444	6071.498285
3445	6068.426205
3446	6068.207445
3447	6064.797108
3448	6063.912247
3449	6060.692888
3450	6056.136067
3451	6056.061529
3452	6054.294815
3453	6050.527247
3454	6049.170149
3455	6044.166576
3456	6042.935428
3457	6042.108957
3458	6042.034732
3459	6040.699643
3460	6039.862605
3461	6036.596625
3462	6036.329472
3463	6035.824096
3464	6031.389478
3465	6031.01362
3466	6030.398602
3467	6029.7696
3468	6027.237914
3469	6026.747646
3470	6026.063915
3471	6025.450066
3472	6024.031663
3473	6023.939274
3474	6021.74361
3475	6021.679257
3476	6020.819688
3477	6019.844835
3478	6018.633154
3479	6018.045403
3480	6013.013385
3481	6012.725541
3482	6010.008271
3483	6009.936131
3484	6009.725926
3485	6008.391925
3486	6006.263765
3487	6003.744262
3488	6001.077692
3489	5999.086365
3490	5998.891778
3491	5998.116519
3492	5997.223162
3493	5996.173803
3494	5995.972099
3495	5995.782927
3496	5995.187372
3497	5992.76083
3498	5988.449886
3499	5986.026631
3500	5985.901013
3501	5985.603637
3502	5984.765525
3503	5984.641759
3504	5983.459414
3505	5982.376287
3506	5980.45526
3507	5979.649177
3508	5979.093061
3509	5978.732263
3510	5977.686932
3511	5977.491537
3512	5975.877327
3513	5974.595715
3514	5974.524685
3515	5974.266808
3516	5973.891473
3517	5973.194294
3518	5972.037599
3519	5970.500545
3520	5970.428285
3521	5970.03565
3522	5966.61814
3523	5964.581327
3524	5964.460748
3525	5964.274156
3526	5964.155159
3527	5962.868598
3528	5960.599829
3529	5959.670136
3530	5958.62351
3531	5955.231945
3532	5953.144791
3533	5950.763151
3534	5948.614313
3535	5948.49803
3536	5946.296723
3537	5945.474074
3538	5942.36777
3539	5941.304668
3540	5939.027889
3541	5937.947343
3542	5936.960844
3543	5932.856152
3544	5932.390839
3545	5931.14523
3546	5927.984652
3547	5927.236144
3548	5926.984003
3549	5925.582649
3550	5924.749371
3551	5923.643043
3552	5922.297564
3553	5920.34878
3554	5919.555846
3555	5918.437113
3556	5915.918082
3557	5915.676968
3558	5913.16666
3559	5911.159111
3560	5910.335653
3561	5908.226102
3562	5907.002321
3563	5906.209452
3564	5902.831211
3565	5900.42866
3566	5899.422523
3567	5898.640266
3568	5897.369355
3569	5895.576771
3570	5894.875441
3571	5892.466621
3572	5887.481978
3573	5886.014998
3574	5885.855255
3575	5884.408459
3576	5883.516888
3577	5883.063242
3578	5879.829113
3579	5876.636055
3580	5875.25893
3581	5874.288773
3582	5872.268447
3583	5870.349119
3584	5869.581341
3585	5869.351142
3586	5866.51645
3587	5862.906766
3588	5861.747686
3589	5860.633704
3590	5858.784286
3591	5857.957753
3592	5857.616458
3593	5857.488947
3594	5854.381605
3595	5852.746771
3596	5849.79271
3597	5848.69539
3598	5847.922286
3599	5847.266944
3600	5846.211183
3601	5842.720296
3602	5842.090615
3603	5840.459158
3604	5838.641614
3605	5836.018119
3606	5833.828364
3607	5833.703694
3608	5832.972917
3609	5832.757071
3610	5830.337963
3611	5829.53676
3612	5827.549932
3613	5827.180501
3614	5826.204275
3615	5825.448332
3616	5825.084339
3617	5824.619746
3618	5823.847534
3619	5820.883406
3620	5819.612618
3621	5816.766692
3622	5815.747856
3623	5815.610422
3624	5814.211267
3625	5813.997397
3626	5813.264325
3627	5813.056488
3628	5810.367613
3629	5807.554916
3630	5805.792171
3631	5805.671315
3632	5805.00698
3633	5804.049755
3634	5802.893459
3635	5800.835286
3636	5799.660926
3637	5798.706283
3638	5797.33587
3639	5795.785345
3640	5791.926703
3641	5789.442201
3642	5788.466532
3643	5786.713315
3644	5783.98413
3645	5783.047029
3646	5781.108588
3647	5780.60413
3648	5779.988004
3649	5779.238674
3650	5779.054288
3651	5774.893429
3652	5773.57595
3653	5772.805251
3654	5771.600033
3655	5770.018398
3656	5768.780928
3657	5768.648278
3658	5767.92829
3659	5767.299925
3660	5765.789942
3661	5765.528332
3662	5765.272057
3663	5763.982857
3664	5762.436611
3665	5760.387207
3666	5759.246439
3667	5759.053526
3668	5758.549793
3669	5755.209456
3670	5754.468597
3671	5753.850217
3672	5750.850164
3673	5749.828659
3674	5748.969927
3675	5744.96125
3676	5742.248835
3677	5740.086519
3678	5739.270683
3679	5738.290953
3680	5737.085126
3681	5734.458545
3682	5732.651174
3683	5731.39874
3684	5730.566768
3685	5728.903471
3686	5726.700443
3687	5724.822172
3688	5724.011442
3689	5723.611237
3690	5723.004327
3691	5720.704825
3692	5719.772986
3693	5718.962859
3694	5715.352629
3695	5713.786959
3696	5713.671202
3697	5712.969197
3698	5712.511485
3699	5709.535156
3700	5709.139083
3701	5707.516914
3702	5707.053262
3703	5705.274239
3704	5704.382173
3705	5701.863082
3706	5701.35109
3707	5700.191267
3708	5699.989227
3709	5698.852979
3710	5697.014472
3711	5696.331661
3712	5696.070547
3713	5694.36392
3714	5693.270592
3715	5693.156613
3716	5692.668321
3717	5690.674441
3718	5689.467112
3719	5688.818539
3720	5685.400415
3721	5684.083975
3722	5683.255679
3723	5682.073131
3724	5681.07441
3725	5680.693264
3726	5680.154931
3727	5678.924905
3728	5678.713028
3729	5678.051913
3730	5677.967035
3731	5677.767636
3732	5676.300174
3733	5673.629017
3734	5672.155282
3735	5671.976338
3736	5671.799908
3737	5670.735755
3738	5667.987486
3739	5665.907045
3740	5664.779002
3741	5663.995961
3742	5663.617496
3743	5663.431772
3744	5663.112429
3745	5660.266004
3746	5659.483646
3747	5656.115995
3748	5655.666519
3749	5655.047753
3750	5654.315042
3751	5653.946349
3752	5653.59044
3753	5653.190283
3754	5652.753913
3755	5649.108206
3756	5648.526576
3757	5647.192307
3758	5646.493411
3759	5645.974776
3760	5644.885251
3761	5643.175496
3762	5642.415526
3763	5641.019743
3764	5639.997868
3765	5638.084992
3766	5635.564045
3767	5635.026778
3768	5634.056826
3769	5632.19112
3770	5631.937614
3771	5631.83007
3772	5631.747452
3773	5630.282288
3774	5629.599758
3775	5625.419093
3776	5623.267628
3777	5622.633953
3778	5622.386721
3779	5622.038058
3780	5621.156579
3781	5619.217378
3782	5615.513219
3783	5615.100671
3784	5614.915311
3785	5613.099265
3786	5612.269861
3787	5611.211213
3788	5607.21977
3789	5606.933276
3790	5605.707163
3791	5604.96959
3792	5602.528505
3793	5600.078315
3794	5598.671413
3795	5594.215056
3796	5592.97255
3797	5590.443596
3798	5589.795644
3799	5589.691271
3800	5589.28237
3801	5588.12007
3802	5586.259422
3803	5585.430284
3804	5584.447523
3805	5583.840826
3806	5582.819252
3807	5580.76523
3808	5580.405327
3809	5576.835899
3810	5575.936277
3811	5574.575188
3812	5571.395158
3813	5570.49774
3814	5569.823862
3815	5569.57767
3816	5569.49569
3817	5568.294381
3818	5568.213824
3819	5567.514517
3820	5566.667264
3821	5565.604637
3822	5564.287812
3823	5563.262609
3824	5561.48254
3825	5560.015263
3826	5559.680703
3827	5558.875923
3828	5557.409278
3829	5556.444278
3830	5555.317085
3831	5554.736949
3832	5553.920038
3833	5553.682738
3834	5551.718974
3835	5547.77334
3836	5545.268656
3837	5545.0889
3838	5543.975069
3839	5540.273515
3840	5539.669315
3841	5537.97564
3842	5535.058111
3843	5533.570547
3844	5532.064158
3845	5531.889903
3846	5531.314228
3847	5530.82502
3848	5529.189483
3849	5525.499479
3850	5524.153882
3851	5523.062932
3852	5520.65883
3853	5519.06166
3854	5515.599714
3855	5514.36431
3856	5513.445274
3857	5509.834233
3858	5506.262912
3859	5505.906623
3860	5505.348442
3861	5503.035273
3862	5501.408592
3863	5501.306835
3864	5500.704542
3865	5499.241904
3866	5498.94066
3867	5495.476214
3868	5494.900224
3869	5493.81645
3870	5493.516623
3871	5493.415855
3872	5492.500146
3873	5490.520494
3874	5489.582238
3875	5489.292601
3876	5487.437542
3877	5487.237078
3878	5485.367769
3879	5484.483511
3880	5483.531518
3881	5482.359849
3882	5481.557979
3883	5479.608927
3884	5479.362668
3885	5478.064142
3886	5477.967942
3887	5474.923116
3888	5473.970782
3889	5473.159142
3890	5473.030185
3891	5472.416692
3892	5471.115441
3893	5470.250417
3894	5467.169318
3895	5465.725451
3896	5465.234481
3897	5464.20076
3898	5463.380286
3899	5462.484776
3900	5461.17012
3901	5460.040266
3902	5457.470056
3903	5456.673492
3904	5456.578972
3905	5453.942078
3906	5452.871838
3907	5451.761008
3908	5450.340656
3909	5450.248449
3910	5447.284517
3911	5446.95229
3912	5444.215079
3913	5443.164702
3914	5442.686727
3915	5442.560896
3916	5441.293313
3917	5440.811622
3918	5438.24696
3919	5437.782355
3920	5436.460492
3921	5435.166707
3922	5435.078246
3923	5433.240182
3924	5431.453653
3925	5430.618802
3926	5428.667283
3927	5426.468324
3928	5425.487399
3929	5423.731076
3930	5421.098758
3931	5421.00123
3932	5419.727774
3933	5417.953058
3934	5415.737765
3935	5415.642562
3936	5415.368807
3937	5414.338277
3938	5413.555795
3939	5413.459121
3940	5409.738771
3941	5408.617184
3942	5407.478415
3943	5406.252403
3944	5405.478376
3945	5403.899671
3946	5403.631932
3947	5402.66688
3948	5402.572818
3949	5401.21117
3950	5398.150236
3951	5397.38565
3952	5395.648701
3953	5392.327756
3954	5389.489843
3955	5387.524801
3956	5386.906283
3957	5386.809534
3958	5383.710156
3959	5383.242208
3960	5383.1497
3961	5382.442754
3962	5379.54096
3963	5378.601902
3964	5376.815783
3965	5376.720468
3966	5376.356833
3967	5374.911217
3968	5374.066208
3969	5371.332954
3970	5371.241798
3971	5370.724094
3972	5369.529909
3973	5369.440326
3974	5368.114313
3975	5365.038747
3976	5364.952309
3977	5363.715682
3978	5363.620322
3979	5359.876519
3980	5356.450097
3981	5354.855565
3982	5353.989431
3983	5352.926422
3984	5350.247752
3985	5349.600432
3986	5349.516243
3987	5347.669557
3988	5347.416772
3989	5344.122423
3990	5343.180075
3991	5341.1134
3992	5341.026156
3993	5338.599493
3994	5336.101629
3995	5334.939433
3996	5333.89794
3997	5333.811858
3998	5333.508318
3999	5332.04704
4000	5331.803854
4001	5331.288584
4002	5331.048981
4003	5330.285227
4004	5327.883207
4005	5327.761213
4006	5327.680458
4007	5326.006117
4008	5325.673837
4009	5324.921884
4010	5324.838893
4011	5321.318124
4012	5320.230255
4013	5319.455206
4014	5318.706211
4015	5316.307856
4016	5313.673936
4017	5313.21255
4018	5312.210513
4019	5311.756374
4020	5309.386223
4021	5307.482271
4022	5306.569921
4023	5305.438461
4024	5304.98814
4025	5304.90847
4026	5303.906708
4027	5302.900556
4028	5300.708001
4029	5299.563903
4030	5299.056666
4031	5298.201924
4032	5295.54149
4033	5295.459173
4034	5294.567725
4035	5292.410485
4036	5292.329153
4037	5291.028835
4038	5290.58118
4039	5289.1433
4040	5288.185749
4041	5285.881161
4042	5283.460683
4043	5282.659661
4044	5281.554681
4045	5280.401485
4046	5279.37356
4047	5276.879475
4048	5276.202227
4049	5275.539062
4050	5273.231107
4051	5269.818125
4052	5269.354098
4053	5267.202169
4054	5266.476984
4055	5265.830185
4056	5265.674973
4057	5264.62599
4058	5264.544772
4059	5263.671389
4060	5262.697891
4061	5262.252546
4062	5259.808258
4063	5258.828922
4064	5257.838701
4065	5255.837345
4066	5255.395536
4067	5254.708308
4068	5251.927962
4069	5251.53356
4070	5248.416098
4071	5248.254793
4072	5245.82732
4073	5244.085537
4074	5242.448
4075	5241.711487
4076	5240.947715
4077	5238.697867
4078	5238.071604
4079	5238.001551
4080	5237.292897
4081	5235.621999
4082	5234.5899
4083	5231.586582
4084	5230.922008
4085	5230.826472
4086	5230.178938
4087	5230.111898
4088	5229.359359
4089	5229.265928
4090	5228.581402
4091	5226.215751
4092	5224.427687
4093	5223.315792
4094	5223.081139
4095	5220.39901
4096	5216.939322
4097	5216.818757
4098	5215.794421
4099	5215.090926
4100	5214.645259
4101	5211.97138
4102	5211.82296
4103	5211.360486
4104	5210.436898
4105	5207.431007
4106	5207.33786
4107	5206.326339
4108	5205.220644
4109	5204.371284
4110	5204.226632
4111	5204.043941
4112	5202.504729
4113	5201.667645
4114	5201.178866
4115	5201.037975
4116	5200.452086
4117	5198.802168
4118	5198.685636
4119	5198.233495
4120	5197.129624
4121	5194.983675
4122	5193.336148
4123	5192.611735
4124	5192.181781
4125	5192.019906
4126	5191.860578
4127	5191.263106
4128	5190.549985
4129	5189.249927
4130	5188.885807
4131	5187.478707
4132	5184.935944
4133	5184.155486
4134	5183.724902
4135	5182.198438
4136	5181.315267
4137	5180.335202
4138	5179.75247
4139	5177.701366
4140	5177.563653
4141	5176.931565
4142	5175.756269
4143	5174.353305
4144	5172.698834
4145	5171.761422
4146	5170.321424
4147	5170.260104
4148	5169.690397
4149	5167.799448
4150	5167.592849
4151	5166.895213
4152	5166.682565
4153	5166.526065
4154	5165.282234
4155	5164.755846
4156	5163.852915
4157	5162.923457
4158	5162.568718
4159	5159.347925
4160	5158.929403
4161	5158.155616
4162	5155.385736
4163	5154.878097
4164	5153.861802
4165	5151.500149
4166	5150.91942
4167	5149.9767
4168	5149.821149
4169	5149.15161
4170	5148.998689
4171	5148.162434
4172	5147.719101
4173	5147.25639
4174	5147.16472
4175	5146.140387
4176	5145.53716
4177	5144.448769
4178	5142.321796
4179	5142.185509
4180	5141.023477
4181	5140.626241
4182	5140.492649
4183	5138.22639
4184	5136.837756
4185	5134.451961
4186	5133.769461
4187	5131.282138
4188	5131.100658
4189	5129.575022
4190	5128.844506
4191	5126.87876
4192	5126.371891
4193	5125.719212
4194	5124.547363
4195	5123.938099
4196	5123.808151
4197	5121.302387
4198	5121.069782
4199	5118.220847
4200	5115.942336
4201	5115.381574
4202	5112.969765
4203	5112.581118
4204	5112.540464
4205	5110.699739
4206	5110.210794
4207	5109.730319
4208	5108.515167
4209	5108.38825
4210	5106.985385
4211	5106.861034
4212	5106.611097
4213	5106.489169
4214	5105.614905
4215	5103.133229
4216	5102.233221
4217	5100.545412
4218	5097.532437
4219	5096.406105
4220	5095.854913
4221	5095.111808
4222	5093.228692
4223	5092.486904
4224	5092.261165
4225	5091.351262
4226	5090.364864
4227	5089.156963
4228	5088.656274
4229	5088.218429
4230	5087.335785
4231	5087.115487
4232	5086.055249
4233	5085.333006
4234	5085.184202
4235	5082.362531
4236	5080.286819
4237	5078.096966
4238	5077.626147
4239	5075.847002
4240	5074.952583
4241	5073.943574
4242	5073.42134
4243	5069.752783
4244	5068.587422
4245	5068.467529
4246	5067.450222
4247	5067.338939
4248	5067.105399
4249	5064.429158
4250	5062.316436
4251	5061.718299
4252	5060.80748
4253	5060.263597
4254	5059.742876
4255	5059.62477
4256	5055.866561
4257	5055.412842
4258	5055.297139
4259	5054.856711
4260	5054.538937
4261	5053.556102
4262	5053.320795
4263	5053.013493
4264	5051.989654
4265	5051.769401
4266	5048.537782
4267	5047.881456
4268	5045.946992
4269	5044.786826
4270	5043.996287
4271	5042.834466
4272	5042.304193
4273	5039.527476
4274	5039.343343
4275	5037.316292
4276	5035.70572
4277	5034.86304
4278	5034.749968
4279	5031.484222
4280	5030.356267
4281	5028.730798
4282	5025.959833
4283	5024.813078
4284	5021.695053
4285	5021.606743
4286	5019.089544
4287	5018.667718
4288	5017.106606
4289	5016.417255
4290	5015.743034
4291	5013.19554
4292	5011.844734
4293	5011.741534
4294	5011.545319
4295	5008.87278
4296	5007.314245
4297	5006.098425
4298	5003.746171
4299	5001.299142
4300	5001.213271
4301	5000.701349
4302	4998.213643
4303	4997.717333
4304	4997.606844
4305	4996.965287
4306	4993.844724
4307	4992.92939
4308	4989.052439
4309	4988.430129
4310	4988.344792
4311	4986.183353
4312	4983.46672
4313	4982.846236
4314	4982.291435
4315	4980.61762
4316	4979.8876
4317	4979.419823
4318	4978.890934
4319	4976.567841
4320	4974.545884
4321	4973.931343
4322	4972.810593
4323	4971.841679
4324	4970.920833
4325	4969.842726
4326	4967.780079
4327	4964.421557
4328	4962.799287
4329	4962.073925
4330	4961.131045
4331	4958.856896
4332	4958.771229
4333	4958.546989
4334	4957.660093
4335	4956.530564
4336	4956.103771
4337	4955.866015
4338	4954.014785
4339	4953.562637
4340	4953.478937
4341	4950.115621
4342	4948.988
4343	4946.03565
4344	4945.312978
4345	4945.055912
4346	4943.849512
4347	4941.525986
4348	4940.896098
4349	4938.284772
4350	4938.163082
4351	4937.517094
4352	4936.803219
4353	4935.697981
4354	4935.450273
4355	4933.002723
4356	4932.499449
4357	4931.703174
4358	4931.159997
4359	4930.94275
4360	4930.338006
4361	4930.096049
4362	4929.885559
4363	4929.19763
4364	4925.890704
4365	4925.296666
4366	4925.064505
4367	4924.626186
4368	4924.569656
4369	4924.0495
4370	4922.991292
4371	4921.333684
4372	4920.691929
4373	4920.468066
4374	4919.763583
4375	4919.167435
4376	4918.822325
4377	4918.605198
4378	4918.182664
4379	4917.578677
4380	4917.167769
4381	4916.926609
4382	4916.679472
4383	4916.095719
4384	4915.757959
4385	4915.1152
4386	4912.8735
4387	4912.185749
4388	4911.616904
4389	4911.562257
4390	4909.885638
4391	4909.64832
4392	4907.477268
4393	4907.078955
4394	4904.948981
4395	4903.712635
4396	4903.646707
4397	4903.593247
4398	4901.496026
4399	4900.34328
4400	4900.291735
4401	4898.94024
4402	4896.915161
4403	4896.363461
4404	4895.175769
4405	4894.547853
4406	4893.274195
4407	4893.208487
4408	4892.734511
4409	4892.249834
4410	4892.201148
4411	4891.119554
4412	4888.863828
4413	4887.881308
4414	4887.223923
4415	4885.781242
4416	4884.626456
4417	4884.217473
4418	4883.659059
4419	4882.63861
4420	4879.96823
4421	4879.641649
4422	4879.314867
4423	4879.20096
4424	4877.778398
4425	4877.55162
4426	4877.44214
4427	4876.879367
4428	4876.429372
4429	4875.15532
4430	4874.766179
4431	4874.118804
4432	4874.042472
4433	4871.579891
4434	4871.510349
4435	4871.357044
4436	4871.310047
4437	4870.987514
4438	4869.402523
4439	4868.509535
4440	4865.647112
4441	4864.116454
4442	4863.06503
4443	4862.009606
4444	4861.902335
4445	4861.638331
4446	4861.592944
4447	4859.185893
4448	4858.803446
4449	4857.421599
4450	4856.762779
4451	4855.523173
4452	4853.669311
4453	4850.903163
4454	4850.829827
4455	4847.662254
4456	4847.618268
4457	4847.59104
4458	4847.521024
4459	4844.905332
4460	4844.726631
4461	4841.540044
4462	4840.585972
4463	4840.480722
4464	4839.487281
4465	4839.335102
4466	4838.642648
4467	4838.070159
4468	4837.075132
4469	4835.992905
4470	4835.910491
4471	4834.971226
4472	4831.842808
4473	4830.416565
4474	4830.000124
4475	4828.744551
4476	4828.357753
4477	4825.686164
4478	4825.615912
4479	4823.940366
4480	4823.200526
4481	4822.434097
4482	4821.838874
4483	4821.767764
4484	4820.536332
4485	4819.678303
4486	4819.098855
4487	4818.352576
4488	4818.1513
4489	4817.660891
4490	4815.071537
4491	4814.472306
4492	4813.085347
4493	4812.188066
4494	4810.651004
4495	4809.756975
4496	4809.61169
4497	4809.533204
4498	4807.028232
4499	4806.471612
4500	4806.071625
4501	4805.792421
4502	4805.59506
4503	4804.802528
4504	4804.559861
4505	4803.988358
4506	4803.342696
4507	4803.168348
4508	4801.970936
4509	4798.767416
4510	4795.624217
4511	4793.765
4512	4792.604079
4513	4792.022994
4514	4790.999596
4515	4787.616398
4516	4786.885306
4517	4784.964847
4518	4783.48446
4519	4783.415827
4520	4782.254023
4521	4780.536194
4522	4780.468314
4523	4778.583299
4524	4778.389743
4525	4777.68153
4526	4777.657582
4527	4777.103866
4528	4775.795137
4529	4774.195922
4530	4773.996283
4531	4773.896114
4532	4773.619921
4533	4773.550854
4534	4772.135089
4535	4771.572153
4536	4769.109504
4537	4768.964416
4538	4767.84134
4539	4765.661882
4540	4764.991567
4541	4763.134714
4542	4761.740442
4543	4760.43984
4544	4760.374541
4545	4760.261777
4546	4759.728982
4547	4758.420344
4548	4757.565469
4549	4757.426495
4550	4756.382325
4551	4755.124824
4552	4754.503595
4553	4754.367325
4554	4753.688817
4555	4753.612097
4556	4753.109952
4557	4751.892137
4558	4750.610917
4559	4750.477516
4560	4749.864315
4561	4749.364479
4562	4747.968621
4563	4747.557581
4564	4745.142006
4565	4742.699794
4566	4742.567649
4567	4741.728061
4568	4741.528432
4569	4741.504212
4570	4741.375093
4571	4741.194321
4572	4741.126322
4573	4739.809798
4574	4738.681997
4575	4737.708915
4576	4737.229468
4577	4736.641829
4578	4736.601337
4579	4735.920012
4580	4735.805335
4581	4735.576525
4582	4734.241918
4583	4732.88636
4584	4730.056591
4585	4729.920961
4586	4729.766048
4587	4728.448831
4588	4727.513363
4589	4727.47483
4590	4726.687263
4591	4726.040953
4592	4725.834326
4593	4725.60852
4594	4723.85381
4595	4723.830827
4596	4723.705833
4597	4721.913488
4598	4721.369013
4599	4719.107041
4600	4718.771801
4601	4717.941243
4602	4717.718685
4603	4717.538273
4604	4717.375673
4605	4716.247175
4606	4715.529728
4607	4713.919349
4608	4713.854701
4609	4713.336603
4610	4712.339816
4611	4710.975173
4612	4709.816274
4613	4708.583083
4614	4708.053942
4615	4707.939522
4616	4706.824962
4617	4706.249491
4618	4706.045403
4619	4705.366802
4620	4705.257411
4621	4704.455708
4622	4704.256277
4623	4702.718151
4624	4701.913967
4625	4700.18615
4626	4700.121482
4627	4699.177933
4628	4697.921335
4629	4697.814275
4630	4696.173263
4631	4695.534664
4632	4693.889847
4633	4692.318805
4634	4691.964285
4635	4690.372206
4636	4688.860639
4637	4687.801999
4638	4687.610606
4639	4685.760297
4640	4685.071499
4641	4683.487944
4642	4682.989277
4643	4680.793884
4644	4678.91243
4645	4678.465521
4646	4677.310846
4647	4675.960783
4648	4674.19712
4649	4671.865424
4650	4671.677519
4651	4671.61101
4652	4671.227354
4653	4669.681286
4654	4669.609005
4655	4668.390436
4656	4667.200658
4657	4664.258915
4658	4663.585753
4659	4662.839246
4660	4661.931399
4661	4661.749843
4662	4661.553178
4663	4660.867712
4664	4659.91366
4665	4658.410076
4666	4657.280777
4667	4655.532703
4668	4652.841626
4669	4652.372784
4670	4652.301804
4671	4652.098857
4672	4650.54897
4673	4650.487911
4674	4649.216471
4675	4648.652476
4676	4648.215704
4677	4648.002364
4678	4647.661021
4679	4646.33817
4680	4645.110212
4681	4644.445133
4682	4641.820668
4683	4640.300731
4684	4639.674503
4685	4639.342493
4686	4638.703794
4687	4638.519614
4688	4638.418742
4689	4635.838689
4690	4635.77676
4691	4635.169115
4692	4634.961327
4693	4633.491417
4694	4633.349441
4695	4631.925395
4696	4631.22226
4697	4630.401671
4698	4629.752687
4699	4628.948323
4700	4625.603921
4701	4624.829629
4702	4623.370835
4703	4622.686203
4704	4622.627661
4705	4622.435895
4706	4621.848036
4707	4620.513308
4708	4619.772885
4709	4617.561745
4710	4617.519464
4711	4616.954126
4712	4615.98952
4713	4615.612518
4714	4613.109598
4715	4610.428823
4716	4609.282239
4717	4607.942218
4718	4607.884117
4719	4605.471876
4720	4604.487461
4721	4603.814098
4722	4602.168162
4723	4602.0992
4724	4601.260608
4725	4600.71012
4726	4600.395713
4727	4600.216907
4728	4599.273859
4729	4597.599282
4730	4597.004751
4731	4596.248313
4732	4594.582756
4733	4592.262239
4734	4591.553899
4735	4590.730775
4736	4588.494306
4737	4586.472531
4738	4585.87931
4739	4583.283359
4740	4581.868187
4741	4579.143459
4742	4578.372436
4743	4577.822424
4744	4577.721141
4745	4577.201212
4746	4576.404795
4747	4573.959899
4748	4571.206773
4749	4570.719684
4750	4568.580653
4751	4568.025646
4752	4566.859618
4753	4566.163282
4754	4565.198728
4755	4564.714533
4756	4563.279037
4757	4562.948912
4758	4562.636376
4759	4561.489612
4760	4558.342351
4761	4557.668345
4762	4557.20622
4763	4556.742422
4764	4556.094267
4765	4555.803004
4766	4554.636137
4767	4554.186999
4768	4553.270618
4769	4552.521111
4770	4552.479451
4771	4552.014266
4772	4549.378094
