iter	RMSE
1666	10922.28407
1667	10921.89319
1668	10921.76511
1669	10916.30871
1670	10916.06364
1671	10913.03871
1672	10908.93607
1673	10908.79844
1674	10905.32647
1675	10900.60429
1676	10900.4019
1677	10898.66794
1678	10893.14554
1679	10892.55871
1680	10887.86273
1681	10887.45574
1682	10881.60182
1683	10879.58001
1684	10879.33531
1685	10872.84992
1686	10865.92687
1687	10863.44172
1688	10861.92896
1689	10858.61097
1690	10858.34023
1691	10855.52635
1692	10848.05251
1693	10847.81238
1694	10847.54313
1695	10847.30669
1696	10846.73999
1697	10839.94826
1698	10834.80478
1699	10834.6687
1700	10831.71353
1701	10826.04211
1702	10825.84003
1703	10820.67816
1704	10820.38427
1705	10816.3583
1706	10810.07439
1707	10805.15336
1708	10804.84647
1709	10802.53574
1710	10795.8738
1711	10795.67195
1712	10789.94003
1713	10783.94857
1714	10782.01182
1715	10776.18473
1716	10771.64086
1717	10763.98576
1718	10756.96951
1719	10753.75601
1720	10752.23056
1721	10751.5696
1722	10747.32535
1723	10741.92928
1724	10732.09515
1725	10727.65489
1726	10724.20216
1727	10718.1307
1728	10713.74587
1729	10708.58951
1730	10707.29513
1731	10703.42274
1732	10702.28446
1733	10701.1455
1734	10696.68726
1735	10695.91368
1736	10691.94537
1737	10690.90353
1738	10687.44174
1739	10682.51067
1740	10680.68017
1741	10676.5259
1742	10676.32814
1743	10675.05228
1744	10672.86197
1745	10667.30393
1746	10666.321
1747	10666.07239
1748	10662.25946
1749	10654.11024
1750	10648.22198
1751	10640.46359
1752	10636.62142
1753	10627.90895
1754	10624.67672
1755	10624.60147
1756	10623.61624
1757	10620.29764
1758	10613.97941
1759	10613.73379
1760	10612.04839
1761	10611.90344
1762	10611.71144
1763	10609.63831
1764	10607.15651
1765	10600.74599
1766	10600.63433
1767	10597.9695
1768	10594.82739
1769	10593.72493
1770	10593.51895
1771	10593.30349
1772	10591.0557
1773	10590.8136
1774	10586.999
1775	10586.16795
1776	10582.88521
1777	10582.67442
1778	10582.40919
1779	10580.17745
1780	10579.96603
1781	10577.79518
1782	10575.10182
1783	10574.81673
1784	10566.53268
1785	10560.28801
1786	10557.48282
1787	10555.50205
1788	10549.45939
1789	10544.01483
1790	10542.58851
1791	10539.3088
1792	10534.11916
1793	10533.13805
1794	10531.93545
1795	10529.76693
1796	10526.8895
1797	10526.82802
1798	10524.8084
1799	10523.77819
1800	10517.42467
1801	10517.38333
1802	10514.97003
1803	10509.14633
1804	10502.43516
1805	10498.02256
1806	10496.82854
1807	10493.96245
1808	10492.98181
1809	10491.82329
1810	10482.96171
1811	10476.41574
1812	10473.12996
1813	10471.94094
1814	10468.43465
1815	10466.9338
1816	10465.31378
1817	10459.61382
1818	10459.36667
1819	10456.31699
1820	10456.20397
1821	10448.81876
1822	10444.14083
1823	10443.96777
1824	10438.57421
1825	10436.20731
1826	10431.25601
1827	10429.23761
1828	10420.96377
1829	10419.91985
1830	10417.50399
1831	10415.12502
1832	10413.71756
1833	10402.39689
1834	10398.1446
1835	10397.48604
1836	10396.42375
1837	10391.88594
1838	10388.45572
1839	10385.49794
1840	10381.14572
1841	10377.54832
1842	10377.43431
1843	10376.18282
1844	10374.728
1845	10371.8438
1846	10356.99667
1847	10350.37712
1848	10347.34595
1849	10345.44424
1850	10345.22442
1851	10343.07734
1852	10338.06854
1853	10334.35796
1854	10333.36894
1855	10327.93259
1856	10327.7619
1857	10324.9467
1858	10322.70577
1859	10315.12011
1860	10314.06591
1861	10310.17127
1862	10310.01133
1863	10309.88031
1864	10309.48957
1865	10308.09879
1866	10306.25698
1867	10303.11175
1868	10303.03053
1869	10302.93405
1870	10301.40739
1871	10291.25565
1872	10285.52342
1873	10281.76738
1874	10280.63196
1875	10279.36822
1876	10276.54993
1877	10274.81118
1878	10274.28501
1879	10269.34355
1880	10266.14956
1881	10259.51113
1882	10249.2553
1883	10248.12802
1884	10246.61245
1885	10238.08053
1886	10236.94134
1887	10233.65728
1888	10233.07052
1889	10225.30951
1890	10224.84139
1891	10224.37668
1892	10223.47558
1893	10221.77953
1894	10217.82021
1895	10217.49997
1896	10214.98205
1897	10206.26485
1898	10201.09781
1899	10197.34144
1900	10196.27276
1901	10195.46193
1902	10191.7052
1903	10186.68413
1904	10182.98044
1905	10177.47876
1906	10174.19011
1907	10172.92586
1908	10166.35056
1909	10165.44233
1910	10165.29532
1911	10161.70154
1912	10154.08321
1913	10150.38325
1914	10147.81054
1915	10146.48829
1916	10137.99371
1917	10137.84898
1918	10134.8681
1919	10129.73854
1920	10128.51205
1921	10123.11552
1922	10123.01221
1923	10119.74746
1924	10119.5243
1925	10118.34104
1926	10114.22098
1927	10112.95378
1928	10112.80239
1929	10110.22186
1930	10107.53258
1931	10105.3025
1932	10096.6944
1933	10095.45984
1934	10094.6754
1935	10091.60833
1936	10091.35989
1937	10090.71799
1938	10082.11585
1939	10079.24028
1940	10075.51591
1941	10070.46617
1942	10070.17651
1943	10066.00497
1944	10059.41587
1945	10058.68732
1946	10057.84083
1947	10055.14888
1948	10054.96467
1949	10054.83795
1950	10051.65908
1951	10044.67305
1952	10043.03656
1953	10036.83498
1954	10032.78629
1955	10032.53093
1956	10028.22048
1957	10025.38123
1958	10024.36543
1959	10021.87755
1960	10021.38973
1961	10017.64943
1962	10014.07078
1963	10011.87641
1964	10010.81232
1965	10009.99621
1966	10007.09768
1967	10002.76697
1968	10001.4499
1969	10000.45593
1970	9998.518789
1971	9996.826953
1972	9996.691451
1973	9989.097472
1974	9987.910634
1975	9987.003279
1976	9982.835455
1977	9982.053058
1978	9973.788449
1979	9972.58711
1980	9971.601773
1981	9970.839804
1982	9967.158657
1983	9963.877879
1984	9958.974868
1985	9958.603824
1986	9957.787901
1987	9952.61191
1988	9951.50825
1989	9951.373515
1990	9948.425899
1991	9947.500449
1992	9945.431464
1993	9944.884003
1994	9944.758117
1995	9940.675075
1996	9934.816063
1997	9931.331946
1998	9922.66638
1999	9922.145709
2000	9922.083722
2001	9914.875768
2002	9912.512542
2003	9912.39107
2004	9904.453024
2005	9900.625979
2006	9899.191377
2007	9890.345819
2008	9883.581141
2009	9882.318259
2010	9880.451253
2011	9878.618377
2012	9876.163019
2013	9875.901563
2014	9873.629457
2015	9868.298116
2016	9868.110223
2017	9865.5351
2018	9864.851448
2019	9863.111362
2020	9862.445144
2021	9860.318944
2022	9858.279725
2023	9857.042588
2024	9855.879133
2025	9847.294409
2026	9846.80651
2027	9838.274907
2028	9833.918219
2029	9832.750424
2030	9827.353713
2031	9827.240942
2032	9823.014691
2033	9822.131242
2034	9819.523389
2035	9813.491102
2036	9813.087621
2037	9810.524564
2038	9807.250068
2039	9805.560302
2040	9801.456998
2041	9799.325842
2042	9797.232403
2043	9795.693173
2044	9794.762716
2045	9788.07412
2046	9787.617423
2047	9782.133414
2048	9780.042459
2049	9776.673324
2050	9774.233093
2051	9767.82966
2052	9763.952953
2053	9758.938337
2054	9755.733349
2055	9750.567101
2056	9748.63456
2057	9747.727172
2058	9747.282695
2059	9735.433605
2060	9733.284707
2061	9731.393135
2062	9726.889217
2063	9725.425916
2064	9725.087465
2065	9722.793318
2066	9715.23101
2067	9710.514087
2068	9710.201302
2069	9707.915038
2070	9704.148331
2071	9700.034969
2072	9699.036477
2073	9694.173874
2074	9690.454834
2075	9688.066845
2076	9684.625989
2077	9682.372451
2078	9679.929266
2079	9675.225076
2080	9671.695331
2081	9670.649111
2082	9670.104601
2083	9667.559451
2084	9667.393636
2085	9666.822668
2086	9666.749224
2087	9661.090307
2088	9660.942962
2089	9658.773377
2090	9657.418626
2091	9651.506549
2092	9648.453049
2093	9641.76194
2094	9640.450094
2095	9639.521546
2096	9639.027027
2097	9637.583897
2098	9637.451056
2099	9637.087795
2100	9628.734496
2101	9628.081762
2102	9627.589896
2103	9625.152005
2104	9624.359158
2105	9619.191072
2106	9612.182012
2107	9605.227891
2108	9603.348525
2109	9600.383699
2110	9593.906744
2111	9593.629724
2112	9591.886799
2113	9589.966708
2114	9586.883644
2115	9586.806067
2116	9585.612897
2117	9580.237582
2118	9579.833552
2119	9579.39411
2120	9577.161292
2121	9574.159046
2122	9567.902941
2123	9567.16585
2124	9565.468838
2125	9564.469834
2126	9563.967666
2127	9556.313263
2128	9552.031908
2129	9546.460158
2130	9544.852218
2131	9544.522958
2132	9535.152862
2133	9529.952912
2134	9524.9554
2135	9522.306123
2136	9521.808858
2137	9519.061892
2138	9518.677127
2139	9515.103338
2140	9511.249784
2141	9510.573966
2142	9509.616393
2143	9504.85384
2144	9504.736547
2145	9503.683902
2146	9503.578127
2147	9502.608827
2148	9502.522912
2149	9501.804577
2150	9499.5525
2151	9489.807647
2152	9489.610194
2153	9486.825499
2154	9481.595863
2155	9474.394396
2156	9469.588362
2157	9462.161034
2158	9462.076106
2159	9461.510819
2160	9457.468039
2161	9448.676259
2162	9445.375504
2163	9443.324005
2164	9441.267372
2165	9438.709223
2166	9436.736421
2167	9435.994289
2168	9435.664902
2169	9433.294488
2170	9433.189513
2171	9431.284464
2172	9430.415945
2173	9430.329862
2174	9429.998084
2175	9423.673102
2176	9419.782846
2177	9418.782812
2178	9418.22296
2179	9414.938175
2180	9413.863939
2181	9413.626427
2182	9411.605181
2183	9409.839164
2184	9408.436165
2185	9407.261586
2186	9404.550015
2187	9401.54601
2188	9394.324457
2189	9393.149476
2190	9389.07136
2191	9386.657389
2192	9384.282344
2193	9384.158374
2194	9378.87266
2195	9375.529553
2196	9367.738475
2197	9363.349123
2198	9362.322973
2199	9358.137861
2200	9356.084804
2201	9354.767026
2202	9353.224999
2203	9351.7096
2204	9345.169861
2205	9342.034971
2206	9340.780844
2207	9339.212633
2208	9332.580675
2209	9332.52272
2210	9331.782411
2211	9322.485042
2212	9321.315041
2213	9320.185924
2214	9318.863106
2215	9317.746928
2216	9316.079263
2217	9313.806004
2218	9313.114328
2219	9312.768768
2220	9307.937769
2221	9304.916852
2222	9304.786104
2223	9303.442601
2224	9303.310091
2225	9299.423598
2226	9297.742233
2227	9293.635093
2228	9286.468788
2229	9285.906378
2230	9283.035768
2231	9281.496875
2232	9270.052743
2233	9267.599205
2234	9265.154525
2235	9263.719277
2236	9262.343794
2237	9262.267158
2238	9261.193753
2239	9259.877777
2240	9256.838059
2241	9254.428544
2242	9252.622906
2243	9251.494095
2244	9251.253083
2245	9248.400396
2246	9248.333478
2247	9248.27914
2248	9248.040512
2249	9246.317372
2250	9241.966967
2251	9240.359448
2252	9240.310656
2253	9232.858836
2254	9227.573758
2255	9221.927332
2256	9219.656222
2257	9215.673871
2258	9209.335204
2259	9202.029284
2260	9199.663405
2261	9198.22547
2262	9190.240788
2263	9189.983991
2264	9188.800779
2265	9188.334991
2266	9183.145587
2267	9182.243308
2268	9173.585437
2269	9173.151861
2270	9169.11004
2271	9168.872231
2272	9168.79485
2273	9168.617211
2274	9168.169648
2275	9167.344257
2276	9164.172241
2277	9163.87653
2278	9161.417182
2279	9159.284294
2280	9158.643289
2281	9156.426202
2282	9154.092215
2283	9154.029418
2284	9153.501535
2285	9153.428532
2286	9150.369188
2287	9143.573076
2288	9143.367454
2289	9134.23875
2290	9129.583347
2291	9127.462449
2292	9122.233414
2293	9122.17122
2294	9121.764403
2295	9120.981386
2296	9115.349283
2297	9115.036803
2298	9109.590351
2299	9107.027935
2300	9102.619582
2301	9096.166814
2302	9094.394646
2303	9091.015075
2304	9089.922833
2305	9089.624794
2306	9084.596106
2307	9081.541994
2308	9076.580414
2309	9072.709157
2310	9066.757041
2311	9065.540852
2312	9064.387662
2313	9061.710061
2314	9057.578026
2315	9057.528755
2316	9055.933717
2317	9055.700578
2318	9055.071074
2319	9052.280165
2320	9047.076696
2321	9046.851564
2322	9044.221401
2323	9039.729881
2324	9039.1916
2325	9037.063119
2326	9032.561996
2327	9029.537626
2328	9028.904295
2329	9024.145131
2330	9015.970488
2331	9015.63184
2332	9010.678266
2333	9009.98422
2334	9007.792003
2335	9004.738297
2336	9003.343739
2337	8999.508664
2338	8991.112201
2339	8989.24751
2340	8987.452722
2341	8979.764543
2342	8973.301932
2343	8971.233364
2344	8970.348689
2345	8970.276584
2346	8970.057912
2347	8968.799653
2348	8967.392351
2349	8966.582975
2350	8962.364704
2351	8958.252233
2352	8956.468311
2353	8950.769156
2354	8948.878273
2355	8946.732489
2356	8941.613866
2357	8938.962495
2358	8938.942007
2359	8937.963013
2360	8931.464186
2361	8929.86584
2362	8926.408144
2363	8922.095057
2364	8921.324411
2365	8921.090046
2366	8920.792903
2367	8913.823384
2368	8910.915557
2369	8906.694329
2370	8900.644354
2371	8899.390552
2372	8895.762298
2373	8885.227887
2374	8881.529642
2375	8878.557026
2376	8877.591466
2377	8876.158516
2378	8875.199352
2379	8874.912595
2380	8873.606526
2381	8872.716659
2382	8871.892687
2383	8870.945162
2384	8868.54185
2385	8867.260887
2386	8862.131639
2387	8859.724052
2388	8856.174005
2389	8852.402752
2390	8848.492864
2391	8848.346281
2392	8845.433487
2393	8840.93677
2394	8840.054705
2395	8837.620751
2396	8836.222476
2397	8833.508676
2398	8828.705822
2399	8827.359662
2400	8818.914399
2401	8818.592723
2402	8817.008239
2403	8810.630927
2404	8810.069837
2405	8804.904199
2406	8801.517184
2407	8796.050865
2408	8795.363072
2409	8795.201977
2410	8790.410001
2411	8783.966746
2412	8781.340153
2413	8781.134305
2414	8781.095289
2415	8780.689141
2416	8777.714549
2417	8768.364394
2418	8766.946381
2419	8765.388065
2420	8764.396108
2421	8764.294392
2422	8763.702096
2423	8762.381203
2424	8757.847654
2425	8757.498814
2426	8757.130905
2427	8754.848366
2428	8753.575921
2429	8749.992753
2430	8749.360313
2431	8747.485913
2432	8739.333659
2433	8737.691683
2434	8736.027901
2435	8735.928084
2436	8733.351517
2437	8732.637992
2438	8732.114383
2439	8731.627007
2440	8725.734439
2441	8723.904706
2442	8723.35654
2443	8722.881617
2444	8722.839701
2445	8719.774009
2446	8714.576205
2447	8708.094149
2448	8706.721733
2449	8701.844361
2450	8697.928792
2451	8696.585869
2452	8696.202631
2453	8693.998291
2454	8693.695888
2455	8693.631182
2456	8691.706097
2457	8691.22651
2458	8691.012689
2459	8688.851354
2460	8685.775462
2461	8682.085323
2462	8678.752125
2463	8675.508946
2464	8675.148666
2465	8674.469627
2466	8673.310874
2467	8671.074412
2468	8667.567451
2469	8666.555287
2470	8666.285776
2471	8663.740884
2472	8662.733008
2473	8662.321518
2474	8662.060963
2475	8655.259542
2476	8655.033908
2477	8654.613071
2478	8652.198384
2479	8651.976524
2480	8651.714147
2481	8650.07033
2482	8648.646205
2483	8645.03635
2484	8642.121675
2485	8640.718319
2486	8640.577167
2487	8633.47963
2488	8633.262788
2489	8633.137734
2490	8629.84034
2491	8629.432091
2492	8629.323801
2493	8626.00023
2494	8625.945862
2495	8623.63807
2496	8621.14669
2497	8613.44821
2498	8613.023132
2499	8610.959666
